Invoice_ID,Branch,City,Customer type,Gender,Product_line, Unit_price ,Quantity,Tax_5, Total ,Date,Time,Payment,cogs,gross_margin_percentage,gross_income,Rating,Selling_price_per_unit
533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,51.07,7,17.8745,392.38,12-01-2019,11:42,Cash,357.49,4.76,17.02,7,56.05492857
124-31-1458,A,Yangon,Member,Female,Electronic accessories,79.59,3,11.9385,262.08,08-01-2019,14:30,Cash,238.77,4.76,11.37,6.6,87.3595
176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,33.81,3,5.0715,111.33,26-01-2019,15:11,Ewallet,101.43,4.76,4.83,7.3,37.1105
361-59-0574,B,Mandalay,Member,Male,Sports and travel,90.53,8,36.212,794.94,15-03-2019,14:48,Credit card,724.24,4.76,34.49,6.5,99.36775
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,62.82,2,6.282,137.90,17-01-2019,12:36,Ewallet,125.64,4.76,5.98,4.9,68.951
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.6465,80.05,08-01-2019,19:09,Credit card,72.93,4.76,3.47,4.3,26.68216667
852-82-2749,A,Yangon,Normal,Male,Sports and travel,64.59,4,12.918,283.58,06-01-2019,13:35,Ewallet,258.36,4.76,12.3,9.3,70.8945
873-14-6353,A,Yangon,Member,Male,Food and beverages,24.82,7,8.687,190.70,16-02-2019,10:33,Credit card,173.74,4.76,8.27,7.1,27.24242857
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.825,62.02,13-03-2019,15:45,Ewallet,56.5,4.76,2.69,9.6,62.015
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21.43,10,10.715,235.22,28-01-2019,11:51,Cash,214.3,4.76,10.2,6.2,23.5215
166-19-2553,A,Yangon,Member,Male,Sports and travel,89.06,6,26.718,586.53,18-01-2019,17:26,Cash,534.36,4.76,25.45,9.9,97.75466667
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.29,4,4.658,102.26,19-03-2019,11:52,Credit card,93.16,4.76,4.44,5.9,25.5645
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.104,573.04,15-03-2019,14:04,Ewallet,522.08,4.76,24.86,6.3,71.6305
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2.6175,57.46,12-02-2019,17:49,Cash,52.35,4.76,2.49,4,57.4575
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39.75,1,1.9875,43.63,25-02-2019,20:19,Cash,39.75,4.76,1.89,6.1,43.6275
448-61-3783,A,Yangon,Normal,Female,Electronic accessories,90.02,8,36.008,790.46,21-03-2019,16:08,Credit card,720.16,4.76,34.29,4.5,98.80725
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12.1,8,4.84,106.25,19-01-2019,10:17,Ewallet,96.8,4.76,4.61,8.6,13.28125
490-95-0021,B,Mandalay,Member,Female,Food and beverages,33.21,10,16.605,364.52,08-01-2019,14:25,Ewallet,332.1,4.76,15.81,6,36.4515
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8,4.072,89.39,30-03-2019,12:51,Credit card,81.44,4.76,3.88,9.5,11.174
311-13-6971,B,Mandalay,Member,Male,Sports and travel,31.99,10,15.995,351.13,20-02-2019,15:18,Credit card,319.9,4.76,15.23,9.9,35.1125
291-55-6563,A,Yangon,Member,Female,Home and lifestyle,34.42,6,10.326,226.68,30-03-2019,12:45,Ewallet,206.52,4.76,9.83,7.5,37.77933333
548-48-3156,A,Yangon,Member,Female,Food and beverages,83.34,2,8.334,182.95,19-03-2019,13:37,Cash,166.68,4.76,7.94,7.6,91.477
460-93-5834,A,Yangon,Normal,Male,Sports and travel,45.58,7,15.953,350.20,13-01-2019,10:03,Cash,319.06,4.76,15.19,5,50.029
325-89-4209,A,Yangon,Member,Male,Food and beverages,87.9,1,4.395,96.49,05-02-2019,19:42,Ewallet,87.9,4.76,4.19,6.7,96.485
884-80-6021,A,Yangon,Member,Female,Electronic accessories,73.47,10,36.735,806.43,23-03-2019,13:14,Ewallet,734.7,4.76,34.99,9.5,80.6425
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.876,107.04,13-03-2019,12:47,Ewallet,97.52,4.76,4.64,6.8,13.3795
880-46-5796,A,Yangon,Member,Male,Sports and travel,76.92,10,38.46,844.29,17-03-2019,19:53,Ewallet,769.2,4.76,36.63,5.6,84.429
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,83.66,5,20.915,459.14,21-02-2019,10:26,Cash,418.3,4.76,19.92,7.2,91.827
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57.91,8,23.164,508.50,07-02-2019,15:06,Cash,463.28,4.76,22.06,8.1,63.563
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.1225,507.59,02-03-2019,16:35,Credit card,462.45,4.76,22.02,8.6,101.5185
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.095,155.76,06-03-2019,20:57,Cash,141.9,4.76,6.76,9.4,31.151
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50.45,6,15.135,332.25,06-02-2019,15:16,Credit card,302.7,4.76,14.41,8.9,55.37416667
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.16,8,39.664,870.72,28-01-2019,17:47,Credit card,793.28,4.76,37.78,4.2,108.8405
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,21.259,466.69,18-01-2019,16:23,Ewallet,425.18,4.76,20.25,5,66.66985714
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47.27,6,14.181,311.31,05-02-2019,10:17,Cash,283.62,4.76,13.51,8.8,51.88516667
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.6,7,29.96,657.69,02-03-2019,13:50,Cash,599.2,4.76,28.53,5.3,93.95571429
146-09-5432,A,Yangon,Member,Male,Food and beverages,35.04,9,15.768,346.15,09-02-2019,19:17,Ewallet,315.36,4.76,15.02,4.6,38.46088889
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,44.84,9,20.178,442.96,14-01-2019,14:00,Credit card,403.56,4.76,19.22,7.5,49.21755556
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,45.97,4,9.194,201.83,09-02-2019,12:02,Ewallet,183.88,4.76,8.76,5.1,50.4585
595-94-9924,A,Yangon,Member,Female,Health and beauty,27.73,5,6.9325,152.18,26-03-2019,20:21,Credit card,138.65,4.76,6.6,4.2,30.4365
865-41-9075,A,Yangon,Normal,Male,Food and beverages,11.53,7,4.0355,88.59,28-01-2019,17:35,Cash,80.71,4.76,3.84,8.1,12.65507143
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,58.32,2,5.832,128.02,14-02-2019,12:42,Ewallet,116.64,4.76,5.55,6,64.011
118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,15.676,344.13,24-03-2019,17:56,Cash,313.52,4.76,14.93,7.9,86.0315
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84.61,10,42.305,928.70,09-02-2019,18:58,Credit card,846.1,4.76,40.29,8.8,92.8695
851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82.88,5,20.72,454.85,24-03-2019,14:08,Credit card,414.4,4.76,19.73,6.6,90.97
186-71-5196,A,Yangon,Member,Female,Food and beverages,79.54,2,7.954,174.61,27-03-2019,16:30,Ewallet,159.08,4.76,7.58,6.2,87.307
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,49.01,10,24.505,537.95,27-01-2019,10:44,Credit card,490.1,4.76,23.34,4.2,53.7945
313-66-9943,B,Mandalay,Member,Female,Food and beverages,29.15,3,4.3725,95.98,27-03-2019,20:29,Credit card,87.45,4.76,4.16,7.3,31.99416667
151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,11.226,246.44,19-01-2019,11:43,Ewallet,224.52,4.76,10.69,8.6,61.609
453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,93.12,8,37.248,817.68,07-02-2019,10:09,Cash,744.96,4.76,35.47,6.8,102.20975
522-57-8364,A,Yangon,Member,Male,Fashion accessories,51.34,8,20.536,450.82,31-01-2019,10:00,Ewallet,410.72,4.76,19.56,7.6,56.352
459-45-2396,A,Yangon,Member,Female,Food and beverages,99.6,3,14.94,327.97,25-02-2019,18:45,Cash,298.8,4.76,14.23,5.8,109.3233333
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,10.647,233.73,02-02-2019,12:40,Cash,212.94,4.76,10.14,4.1,38.9545
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.85,1,2.1425,47.03,14-03-2019,15:36,Credit card,42.85,4.76,2.04,9.3,47.0325
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,94.67,4,18.934,415.64,11-03-2019,12:04,Cash,378.68,4.76,18.03,6.8,103.911
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,68.97,3,10.3455,227.11,22-02-2019,11:26,Ewallet,206.91,4.76,9.85,8.7,75.70183333
636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.26,3,3.939,86.47,02-03-2019,12:36,Ewallet,78.78,4.76,3.75,6.3,28.823
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,16.1055,353.56,10-03-2019,15:06,Credit card,322.11,4.76,15.34,5.1,39.28394444
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,16.37,6,4.911,107.81,08-02-2019,10:58,Cash,98.22,4.76,4.68,7,17.9685
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,1.273,27.94,22-02-2019,12:10,Credit card,25.46,4.76,1.21,5.2,13.9715
887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,83.14,7,29.099,638.79,10-01-2019,10:31,Credit card,581.98,4.76,27.71,6.6,91.25557143
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,35.22,6,10.566,231.95,14-03-2019,13:49,Ewallet,211.32,4.76,10.06,6.5,38.65766667
226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,13.78,4,2.756,60.50,10-01-2019,11:10,Ewallet,55.12,4.76,2.62,9,15.124
321-49-7382,B,Mandalay,Member,Male,Sports and travel,88.31,1,4.4155,96.94,15-02-2019,17:38,Credit card,88.31,4.76,4.21,5.2,96.9355
397-25-8725,A,Yangon,Member,Female,Health and beauty,39.62,9,17.829,391.39,13-01-2019,17:54,Credit card,356.58,4.76,16.98,6.8,43.48766667
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88.25,9,39.7125,871.78,15-02-2019,20:51,Credit card,794.25,4.76,37.82,7.6,96.86472222
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,25.31,2,2.531,55.56,02-03-2019,19:26,Ewallet,50.62,4.76,2.41,7.2,27.7805
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99.92,6,29.976,658.05,24-03-2019,13:33,Ewallet,599.52,4.76,28.55,7.1,109.6743333
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.35,2,8.335,182.98,02-02-2019,14:05,Credit card,166.7,4.76,7.94,9.5,91.4875
243-55-8457,A,Yangon,Normal,Female,Food and beverages,74.44,10,37.22,817.07,27-02-2019,11:40,Ewallet,744.4,4.76,35.45,5.1,81.707
458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,64.08,7,22.428,492.35,20-01-2019,12:27,Ewallet,448.56,4.76,21.36,7.6,70.33542857
501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,63.15,6,18.945,415.89,03-01-2019,20:24,Ewallet,378.9,4.76,18.04,9.8,69.31416667
235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,12.858,282.27,24-01-2019,20:59,Ewallet,257.16,4.76,12.25,5.1,94.08933333
433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,78.89,7,27.6115,606.14,05-01-2019,19:48,Ewallet,552.23,4.76,26.3,7.5,86.59164286
361-85-2571,A,Yangon,Normal,Female,Sports and travel,89.48,5,22.37,491.07,30-03-2019,10:18,Cash,447.4,4.76,21.3,7.4,98.214
131-70-8179,A,Yangon,Member,Female,Health and beauty,92.09,3,13.8135,303.24,17-02-2019,16:27,Cash,276.27,4.76,13.16,4.2,101.0811667
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17.187,377.30,21-03-2019,17:04,Ewallet,343.74,4.76,16.37,5.9,62.88283333
720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.52,4,13.304,292.05,02-03-2019,18:14,Ewallet,266.08,4.76,12.67,6.9,73.0135
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.919,986.08,27-03-2019,10:43,Cash,898.38,4.76,42.78,6.6,109.5643333
809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,45.68,10,22.84,501.39,19-01-2019,19:30,Ewallet,456.8,4.76,21.75,5.7,50.139
449-16-6770,A,Yangon,Normal,Male,Health and beauty,50.79,5,12.6975,278.74,19-02-2019,14:53,Credit card,253.95,4.76,12.09,5.3,55.7475
333-23-2632,A,Yangon,Member,Male,Health and beauty,10.08,7,3.528,77.45,28-03-2019,20:14,Cash,70.56,4.76,3.36,4.2,11.064
489-82-1237,A,Yangon,Normal,Female,Electronic accessories,93.88,7,32.858,721.31,05-01-2019,11:51,Credit card,657.16,4.76,31.29,7.3,103.044
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.425,184.95,26-03-2019,14:13,Credit card,168.5,4.76,8.02,5.3,92.4725
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,53.78,1,2.689,59.03,03-02-2019,20:13,Ewallet,53.78,4.76,2.56,4.7,59.029
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,8.9525,196.53,06-02-2019,18:44,Ewallet,179.05,4.76,8.53,7.9,39.3065
365-16-4334,B,Mandalay,Normal,Female,Food and beverages,26.43,8,10.572,232.08,24-02-2019,14:26,Ewallet,211.44,4.76,10.07,8.9,29.01025
503-21-4385,B,Mandalay,Member,Male,Health and beauty,39.91,3,5.9865,131.42,21-02-2019,12:40,Ewallet,119.73,4.76,5.7,9.3,43.8055
305-89-2768,B,Mandalay,Member,Female,Home and lifestyle,21.9,3,3.285,72.12,09-01-2019,18:43,Ewallet,65.7,4.76,3.13,4.7,24.03833333
574-80-1489,B,Mandalay,Member,Female,Food and beverages,62.85,4,12.57,275.94,25-02-2019,13:22,Ewallet,251.4,4.76,11.97,8.7,68.985
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,21.04,4,4.208,92.38,13-01-2019,13:58,Cash,84.16,4.76,4.01,7.6,23.0945
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,65.91,6,19.773,434.06,09-02-2019,11:45,Cash,395.46,4.76,18.83,5.7,72.34383333
846-10-0341,A,Yangon,Normal,Female,Fashion accessories,42.57,7,14.8995,327.08,06-01-2019,11:51,Cash,297.99,4.76,14.19,6.8,46.72564286
577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,50.49,9,22.7205,498.77,10-01-2019,17:16,Cash,454.41,4.76,21.64,5.4,55.41894444
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,46.02,6,13.806,303.08,07-02-2019,15:55,Cash,276.12,4.76,13.15,7.1,50.51266667
867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,7.9,173.42,09-01-2019,12:07,Cash,158,4.76,7.52,7.8,17.342
384-59-6655,A,Yangon,Member,Female,Food and beverages,98.66,9,44.397,974.62,19-02-2019,15:07,Cash,887.94,4.76,42.28,8.4,108.2907778
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.599,100.96,18-03-2019,15:29,Cash,91.98,4.76,4.38,9.8,100.959
324-92-3863,A,Yangon,Member,Male,Electronic accessories,20.89,2,2.089,45.86,05-02-2019,18:45,Cash,41.78,4.76,1.99,9.8,22.9295
593-08-5916,A,Yangon,Normal,Female,Fashion accessories,15.5,1,0.775,17.02,19-03-2019,15:23,Credit card,15.5,4.76,0.74,7.4,17.015
364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,96.82,3,14.523,318.81,30-03-2019,20:37,Cash,290.46,4.76,13.83,6.7,106.271
794-42-3736,B,Mandalay,Normal,Male,Food and beverages,33.33,2,3.333,73.16,26-01-2019,14:41,Credit card,66.66,4.76,3.17,6.4,36.5815
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,38.27,2,3.827,84.01,02-03-2019,18:18,Credit card,76.54,4.76,3.64,5.8,42.0035
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,33.3,9,14.985,328.96,04-03-2019,15:27,Ewallet,299.7,4.76,14.27,7.2,36.55055556
195-06-0432,A,Yangon,Member,Male,Home and lifestyle,81.01,3,12.1515,266.75,13-01-2019,12:55,Credit card,243.03,4.76,11.57,9.3,88.91716667
605-03-2706,A,Yangon,Normal,Female,Health and beauty,15.8,3,2.37,52.03,25-03-2019,18:02,Cash,47.4,4.76,2.26,9.5,17.34333333
214-30-2776,B,Mandalay,Member,Female,Electronic accessories,34.49,5,8.6225,189.28,11-03-2019,19:44,Credit card,172.45,4.76,8.21,9,37.8565
746-04-1077,B,Mandalay,Member,Female,Food and beverages,84.63,10,42.315,928.92,01-01-2019,11:36,Credit card,846.3,4.76,40.3,9,92.8915
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,36.91,7,12.9185,283.59,10-02-2019,13:51,Ewallet,258.37,4.76,12.3,6.7,40.51264286
452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,87.08,7,30.478,669.07,26-01-2019,15:17,Cash,609.56,4.76,29.03,5.5,95.58114286
531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,80.08,3,12.012,263.69,11-02-2019,15:29,Cash,240.24,4.76,11.44,5.4,87.89733333
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,8.613,189.07,07-02-2019,17:59,Cash,172.26,4.76,8.2,8.2,94.5365
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.92,2,4.992,109.58,06-03-2019,11:55,Credit card,99.84,4.76,4.75,7,54.791
221-25-5073,A,Yangon,Normal,Female,Food and beverages,74.66,4,14.932,327.79,04-03-2019,10:39,Cash,298.64,4.76,14.22,8.5,81.948
518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.6,6,7.98,175.18,26-02-2019,15:10,Ewallet,159.6,4.76,7.6,4.9,29.19666667
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,25.45,1,1.2725,27.93,10-03-2019,18:10,Credit card,25.45,4.76,1.21,5.1,27.9325
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,67.77,1,3.3885,74.39,04-02-2019,20:43,Credit card,67.77,4.76,3.23,6.5,74.3885
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59.59,4,11.918,261.63,19-01-2019,12:46,Cash,238.36,4.76,11.35,9.8,65.407
809-46-1866,A,Yangon,Normal,Male,Health and beauty,58.15,4,11.63,255.31,23-01-2019,17:44,Cash,232.6,4.76,11.08,8.4,63.8275
139-32-4183,A,Yangon,Member,Female,Sports and travel,97.48,9,43.866,962.97,14-03-2019,14:19,Ewallet,877.32,4.76,41.78,7.4,106.9962222
148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,99.96,7,34.986,768.03,23-01-2019,10:33,Cash,699.72,4.76,33.32,6.1,109.718
189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,33.7295,740.44,09-01-2019,11:40,Cash,674.59,4.76,32.12,6,105.7770714
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,63.71,5,15.9275,349.65,07-02-2019,19:30,Ewallet,318.55,4.76,15.17,8.5,69.9295
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.76,2,1.476,32.41,18-02-2019,14:42,Ewallet,29.52,4.76,1.41,4.3,16.203
552-44-5977,B,Mandalay,Member,Male,Health and beauty,62,8,24.8,544.42,03-01-2019,19:08,Credit card,496,4.76,23.62,6.2,68.0525
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,10,41.17,903.78,29-03-2019,19:12,Ewallet,823.4,4.76,39.21,4.3,90.378
430-53-4718,B,Mandalay,Member,Male,Health and beauty,75.37,8,30.148,661.82,28-01-2019,15:46,Credit card,602.96,4.76,28.71,8.4,82.72725
886-18-2897,A,Yangon,Normal,Female,Food and beverages,56.56,5,14.14,310.41,22-03-2019,19:06,Credit card,282.8,4.76,13.47,4.5,62.082
602-16-6955,B,Mandalay,Normal,Female,Sports and travel,76.6,10,38.3,840.78,24-01-2019,18:10,Ewallet,766,4.76,36.48,6,84.078
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58.03,2,5.803,127.39,10-03-2019,20:46,Ewallet,116.06,4.76,5.53,8.8,63.6965
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17.49,10,8.745,191.98,22-02-2019,18:35,Ewallet,174.9,4.76,8.33,6.6,19.1975
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1,3.0475,66.90,18-02-2019,11:40,Ewallet,60.95,4.76,2.9,5.9,66.8975
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40.35,1,2.0175,44.29,29-01-2019,13:46,Ewallet,40.35,4.76,1.92,6.2,44.2875
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,97.38,10,48.69,1068.86,02-03-2019,17:16,Ewallet,973.8,4.76,46.37,4.4,106.886
727-02-1313,A,Yangon,Member,Male,Food and beverages,31.84,1,1.592,34.95,09-02-2019,13:22,Cash,31.84,4.76,1.52,7.7,34.952
347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,65.82,1,3.291,72.24,22-02-2019,15:33,Cash,65.82,4.76,3.13,4.1,72.241
849-09-3807,A,Yangon,Member,Female,Fashion accessories,88.34,7,30.919,678.75,18-02-2019,13:28,Cash,618.38,4.76,29.45,6.6,96.96414286
